1	3	5	2	4	9	11	13	15	23	20	22	27	25	8	10	24	26	6	17	7	14	12	19	21	16	18	
1	3	5	2	4	9	11	13	15	23	20	24	6	25	22	26	8	10	27	7	17	12	18	21	19	14	16	
1	3	5	2	4	9	11	13	15	23	20	24	21	25	10	26	6	12	7	27	8	19	14	16	18	22	17	
1	3	5	2	4	9	11	13	15	23	20	26	21	6	25	27	24	14	10	7	16	8	12	18	22	19	17	
1	3	5	2	4	9	11	13	15	23	20	26	24	21	25	7	12	8	27	14	6	10	19	17	22	18	16	
1	3	5	2	4	9	11	13	15	23	20	26	24	22	7	10	27	25	16	8	6	12	19	17	14	21	18	
1	3	5	2	4	9	11	13	15	23	20	26	24	22	25	7	12	8	16	27	6	10	19	17	14	18	21	
1	3	5	2	4	9	11	13	15	23	20	27	21	24	26	6	12	25	8	17	14	10	7	16	19	22	18	
1	3	5	2	4	9	11	13	15	23	20	27	24	21	25	7	10	26	6	14	17	8	18	12	22	16	19	
1	3	5	2	4	9	11	13	15	23	20	27	25	21	26	24	10	14	6	8	16	12	7	18	22	17	19	
1	3	5	2	4	9	11	13	15	23	20	27	25	21	26	24	12	10	7	16	6	8	14	18	22	19	17	
1	3	5	2	4	9	11	13	15	23	21	19	24	6	27	25	10	26	7	16	8	17	12	14	22	20	18	
1	3	5	2	4	9	11	13	15	23	21	19	24	26	10	25	6	8	27	7	14	16	20	12	17	22	18	
1	3	5	2	4	9	11	13	15	23	21	19	25	22	26	12	6	27	7	10	8	17	14	16	18	20	24	
1	3	5	2	4	9	11	13	15	23	21	24	27	6	22	25	10	26	16	8	17	12	7	19	14	20	18	
1	3	5	2	4	9	11	13	15	23	21	26	22	25	27	7	24	10	8	14	16	18	20	12	6	19	17	
1	3	5	2	4	9	11	13	15	23	21	26	22	25	27	24	14	10	7	16	8	12	18	6	19	17	20	
1	3	5	2	4	9	11	13	15	23	21	26	24	22	27	25	8	12	16	7	10	17	6	20	18	14	19	
1	3	5	2	4	9	11	13	15	23	25	19	21	24	26	7	10	27	6	12	16	8	20	18	14	22	17	
1	3	5	2	4	9	11	13	15	23	25	19	21	26	24	7	27	12	16	6	8	10	18	14	17	22	20	
1	3	5	2	4	9	11	13	15	23	25	19	21	26	24	27	10	7	16	12	8	6	14	18	20	22	17	
1	3	5	2	4	9	11	13	15	23	25	19	22	24	26	6	10	12	27	8	18	7	14	20	17	21	16	
1	3	5	2	4	9	11	13	15	23	25	19	22	24	27	6	12	26	8	14	18	10	7	16	21	17	20	
1	3	5	2	4	9	11	13	15	23	25	20	22	24	26	6	10	12	7	27	16	18	8	21	14	17	19	
1	3	5	2	4	9	11	13	15	23	25	20	22	24	27	6	8	12	26	17	10	7	16	19	21	18	14	
1	3	5	2	4	9	11	13	15	23	25	20	22	26	7	27	24	8	12	17	6	16	19	10	14	21	18	
1	3	5	2	4	9	11	13	15	23	25	20	24	21	10	26	6	27	12	7	18	8	17	14	16	22	19	
1	3	5	2	4	9	11	13	15	23	25	20	24	21	10	26	6	27	12	8	18	7	17	14	16	22	19	
1	3	5	2	4	9	11	13	15	23	25	20	24	21	27	6	26	7	10	14	17	8	18	16	22	19	12	
1	3	5	2	4	9	11	13	15	23	25	20	24	21	27	12	26	7	10	14	6	8	18	16	22	19	17	
1	3	5	2	4	9	11	13	15	23	25	22	24	21	27	12	6	26	10	7	18	16	8	17	20	14	19	
1	3	5	2	4	9	11	13	15	23	25	22	24	21	27	12	26	7	10	6	18	16	8	17	20	14	19	
1	3	5	2	4	9	11	13	15	23	26	19	22	25	8	24	27	12	6	16	7	10	20	14	17	21	18	
1	3	5	2	4	9	11	13	15	23	26	19	22	25	8	24	27	14	6	10	7	16	20	12	17	21	18	
1	3	5	2	4	9	11	13	15	23	26	19	22	25	27	24	12	8	6	14	17	10	7	21	16	18	20	
1	3	5	2	4	9	11	13	15	23	26	19	25	22	24	27	10	7	16	6	8	12	18	20	17	14	21	
1	3	5	2	4	9	11	13	15	23	26	19	25	22	24	27	12	10	8	6	14	18	7	21	16	20	17	
1	3	5	2	4	9	11	13	15	23	26	22	25	21	10	24	6	27	12	7	18	14	19	8	16	20	17	
1	3	5	2	4	9	11	13	15	23	26	22	25	21	24	7	10	14	27	6	8	19	17	12	20	18	16	
1	3	5	2	4	9	11	13	15	23	26	22	25	21	24	7	14	12	27	6	8	10	18	20	17	19	16	
1	3	5	2	4	9	11	13	15	23	26	22	25	21	24	7	14	12	27	6	8	10	19	17	20	18	16	
1	3	5	2	4	9	11	13	15	23	26	22	25	21	24	12	14	7	27	6	8	10	17	19	16	18	20	
1	3	5	2	4	9	11	13	15	23	26	22	25	21	24	12	14	7	27	6	8	10	18	16	19	17	20	
1	3	5	2	4	9	11	13	15	23	26	22	25	21	24	27	6	10	12	16	8	19	7	18	20	14	17	
1	3	5	2	4	9	11	13	15	23	26	22	25	21	24	27	8	10	12	16	6	19	7	18	20	14	17	
1	3	5	2	4	9	11	13	15	23	27	20	24	21	25	12	26	7	10	6	18	14	8	17	19	16	22	
1	3	5	2	4	9	11	13	15	23	27	24	21	25	22	26	12	14	6	8	10	19	7	16	18	20	17	
1	3	5	2	4	9	11	13	15	24	18	21	26	22	25	27	8	14	7	10	6	16	12	17	20	23	19	
1	3	5	2	4	9	11	13	15	24	18	23	26	22	27	25	8	12	14	7	10	6	20	16	21	19	17	
1	3	5	2	4	9	11	13	15	24	19	23	20	27	25	7	26	8	6	17	10	14	16	18	21	12	22	
1	3	5	2	4	9	11	13	15	24	19	23	25	27	22	26	6	14	12	8	18	7	10	16	20	17	21	
1	3	5	2	4	9	11	13	15	24	19	23	25	27	22	26	12	8	6	16	7	10	17	21	14	18	20	
1	3	5	2	4	9	11	13	15	24	19	23	26	8	22	25	27	7	12	16	6	10	20	14	17	21	18	
1	3	5	2	4	9	11	13	15	24	19	25	22	8	26	23	27	7	12	16	6	10	20	14	17	21	18	
1	3	5	2	4	9	11	13	15	24	20	23	25	27	22	7	12	26	6	10	18	14	17	8	21	19	16	
1	3	5	2	4	9	11	13	15	24	20	23	25	27	22	26	8	10	14	6	18	7	17	12	21	19	16	
1	3	5	2	4	9	11	13	15	24	20	23	25	27	22	26	8	12	14	7	18	10	6	16	21	19	17	
1	3	5	2	4	9	11	13	15	24	20	25	23	21	26	7	10	12	27	6	8	17	19	14	22	18	16	
1	3	5	2	4	9	11	13	15	24	21	23	20	26	8	6	25	27	10	17	7	16	18	12	14	22	19	
1	3	5	2	4	9	11	13	15	24	21	23	25	22	10	6	26	12	8	27	7	19	16	20	17	14	18	
1	3	5	2	4	9	11	13	15	24	21	23	25	22	12	6	26	10	7	27	16	8	19	17	14	20	18	
1	3	5	2	4	9	11	13	15	24	21	23	25	27	22	12	6	26	10	7	18	14	17	19	8	16	20	
1	3	5	2	4	9	11	13	15	24	21	23	26	22	27	6	10	25	14	8	17	19	7	16	12	20	18	
1	3	5	2	4	9	11	13	15	24	21	23	26	22	27	12	6	25	10	7	16	19	17	14	8	18	20	
1	3	5	2	4	9	11	13	15	24	21	23	26	22	27	25	12	8	6	17	10	16	7	20	18	14	19	
1	3	5	2	4	9	11	13	15	24	21	23	26	22	27	25	14	8	10	7	16	6	17	20	18	12	19	
1	3	5	2	4	9	11	13	15	24	21	25	20	26	23	7	12	27	6	10	18	14	8	17	19	22	16	
1	3	5	2	4	9	11	13	15	24	21	25	20	26	23	10	6	27	12	8	18	14	7	19	16	22	17	
1	3	5	2	4	9	11	13	15	24	21	25	20	26	23	12	6	27	10	7	18	14	8	17	19	16	22	
1	3	5	2	4	9	11	13	15	24	21	25	20	26	23	27	8	10	7	16	6	17	12	18	22	19	14	
1	3	5	2	4	9	11	13	15	24	21	25	22	8	23	27	14	7	26	10	6	17	19	12	16	18	20	
1	3	5	2	4	9	11	13	15	24	21	25	22	26	23	27	6	10	14	7	18	8	19	12	16	20	17	
1	3	5	2	4	9	11	13	15	24	21	27	20	23	26	6	25	10	8	16	14	7	17	19	22	12	18	
1	3	5	2	4	9	11	13	15	24	21	27	20	26	23	25	12	10	7	16	6	8	14	18	22	19	17	
1	3	5	2	4	9	11	13	15	24	21	27	22	26	23	12	8	25	7	17	10	14	18	6	19	16	20	
1	3	5	2	4	9	11	13	15	24	22	19	7	26	23	25	27	10	8	6	14	17	20	12	21	16	18	
1	3	5	2	4	9	11	13	15	24	22	19	23	8	27	25	6	26	7	10	14	17	20	16	21	12	18	
1	3	5	2	4	9	11	13	15	24	22	19	26	23	25	12	10	7	27	6	8	14	20	18	16	21	17	
1	3	5	2	4	9	11	13	15	24	22	20	25	27	12	23	26	7	10	6	16	14	8	18	21	19	17	
1	3	5	2	4	9	11	13	15	24	22	20	26	23	8	10	27	25	6	16	7	19	12	14	17	21	18	
1	3	5	2	4	9	11	13	15	24	22	20	26	23	12	7	27	25	6	16	10	8	18	14	17	19	21	
1	3	5	2	4	9	11	13	15	24	22	25	23	21	27	12	6	26	10	7	18	16	8	17	20	14	19	
1	3	5	2	4	9	11	13	15	24	22	25	23	21	27	12	26	7	10	6	18	16	8	17	20	14	19	
1	3	5	2	4	9	11	13	15	24	26	19	22	25	23	10	27	7	14	12	6	8	20	17	21	16	18	
1	3	5	2	4	9	11	13	15	24	26	19	22	25	23	10	27	7	14	12	8	6	20	17	21	16	18	
1	3	5	2	4	9	11	13	15	24	26	23	20	22	27	25	8	10	12	6	18	16	7	19	21	14	17	
1	3	5	2	4	9	11	13	15	24	26	23	20	22	27	25	8	10	12	7	18	16	6	19	21	14	17	
1	3	5	2	4	9	11	13	15	25	18	20	23	26	24	27	6	10	12	7	17	8	14	21	19	16	22	
1	3	5	2	4	9	11	13	15	25	18	22	24	27	23	6	26	10	8	16	12	17	7	21	19	14	20	
1	3	5	2	4	9	11	13	15	25	18	22	26	23	27	24	6	10	14	7	17	8	20	12	16	19	21	
1	3	5	2	4	9	11	13	15	25	19	21	27	24	26	23	10	8	6	14	16	7	20	12	17	22	18	
1	3	5	2	4	9	11	13	15	25	19	24	20	23	26	7	27	8	6	14	10	18	16	21	17	12	22	
1	3	5	2	4	9	11	13	15	25	20	26	23	27	22	24	10	8	6	14	12	17	19	21	7	18	16	
1	3	5	2	4	9	11	13	15	25	20	26	24	22	8	23	27	7	14	12	6	19	17	10	21	16	18	
1	3	5	2	4	9	11	13	15	25	20	26	24	22	10	23	27	14	8	6	12	7	17	21	18	16	19	
1	3	5	2	4	9	11	13	15	25	21	19	24	27	23	7	26	10	14	6	8	18	16	12	22	20	17	
1	3	5	2	4	9	11	13	15	25	21	19	26	23	27	24	6	10	14	16	8	12	7	17	22	20	18	
1	3	5	2	4	9	11	13	15	25	21	19	26	23	27	24	10	8	6	14	17	7	20	12	16	18	22	
1	3	5	2	4	9	11	13	15	25	21	24	20	23	10	27	6	26	12	7	18	8	17	14	16	22	19	
1	3	5	2	4	9	11	13	15	25	21	24	20	23	10	27	6	26	12	8	18	7	17	14	16	22	19	
1	3	5	2	4	9	11	13	15	25	21	24	20	23	26	6	10	7	27	14	8	17	19	16	22	12	18	
1	3	5	2	4	9	11	13	15	25	21	24	20	23	26	7	10	12	27	6	8	17	19	14	22	18	16	
1	3	5	2	4	9	11	13	15	25	21	24	20	23	26	10	14	7	27	8	6	12	16	19	17	22	18	
1	3	5	2	4	9	11	13	15	25	21	26	24	22	10	23	14	27	8	6	12	7	17	20	18	16	19	
1	3	5	2	4	9	11	13	15	25	21	26	24	22	10	23	14	27	8	6	12	7	19	16	18	20	17	
1	3	5	2	4	9	11	13	15	25	21	26	24	22	12	23	8	27	14	6	10	7	17	20	18	16	19	
1	3	5	2	4	9	11	13	15	25	21	26	24	22	12	23	8	27	14	6	10	7	19	16	18	20	17	
1	3	5	2	4	9	11	13	15	25	22	19	23	27	12	24	26	8	6	14	7	10	16	20	17	21	18	
1	3	5	2	4	9	11	13	15	25	22	19	23	27	24	6	10	26	7	14	17	8	20	16	12	21	18	
1	3	5	2	4	9	11	13	15	25	22	19	26	23	8	24	27	12	6	16	7	10	20	14	17	21	18	
1	3	5	2	4	9	11	13	15	25	22	19	26	23	8	24	27	14	6	10	7	16	20	12	17	21	18	
1	3	5	2	4	9	11	13	15	25	22	19	26	23	27	24	12	8	6	14	17	10	7	21	16	18	20	
1	3	5	2	4	9	11	13	15	25	22	20	27	24	12	23	26	7	10	6	16	14	8	18	21	19	17	
1	3	5	2	4	9	11	13	15	25	22	24	21	23	8	6	27	14	26	7	10	17	20	18	16	12	19	
1	3	5	2	4	9	11	13	15	25	22	24	21	23	8	12	27	7	26	10	6	17	20	18	16	14	19	
1	3	5	2	4	9	11	13	15	25	22	24	21	23	10	7	27	12	26	6	8	18	20	17	14	16	19	
1	3	5	2	4	9	11	13	15	25	22	24	21	23	10	7	27	12	26	8	6	18	20	17	14	16	19	
1	3	5	2	4	9	11	13	15	25	23	20	26	24	22	7	10	27	14	6	8	19	17	12	21	18	16	
1	3	5	2	4	9	11	13	15	25	23	20	26	24	22	10	14	27	6	8	12	7	19	16	18	21	17	
1	3	5	2	4	9	11	13	15	25	23	20	26	24	22	27	10	7	14	6	8	19	17	12	21	16	18	
1	3	5	2	4	9	11	13	15	25	23	20	27	24	22	10	26	7	12	8	18	14	19	6	16	21	17	
1	3	5	2	4	9	11	13	15	25	23	21	24	22	8	6	27	14	26	7	10	17	20	18	16	12	19	
1	3	5	2	4	9	11	13	15	25	23	21	24	22	8	12	27	7	26	10	6	17	20	18	16	14	19	
1	3	5	2	4	9	11	13	15	25	23	21	24	22	10	7	27	12	26	6	8	18	20	17	14	16	19	
1	3	5	2	4	9	11	13	15	25	23	21	24	22	10	7	27	12	26	8	6	18	20	17	14	16	19	
1	3	5	2	4	9	11	13	15	25	23	21	26	24	22	7	10	14	27	6	8	19	17	12	20	18	16	
1	3	5	2	4	9	11	13	15	25	23	21	26	24	22	7	14	12	27	6	8	10	18	20	17	19	16	
1	3	5	2	4	9	11	13	15	25	23	21	26	24	22	7	14	12	27	6	8	10	19	17	20	18	16	
1	3	5	2	4	9	11	13	15	25	23	21	26	24	22	12	14	7	27	6	8	10	17	19	16	18	20	
1	3	5	2	4	9	11	13	15	25	23	21	26	24	22	12	14	7	27	6	8	10	18	16	19	17	20	
